LOCODE,NAME,STATE
SPQ,San Pedro,CA
QT2,San Quentin,CA
SRF,San Rafael,CA
SJB,San Ramon,CA
ZSS,San Saba,TX
ZVP,San Tan Valley,AZ
YGC,San Ygnacio,TX
SYO,San Ysidro,CA
YSO,San Ysidro,NM
ZOJ,Sanborn,IA
NBQ,Sanborn,NY
SZ2,Sanbornton,NH
SV2,Sanbornville,NH
SDC,Sand City,CA
DCE,Sand Coulee,MT
SD7,Sand Hills,TX
QDK,Sand Lake,FL
SDP,Sand Point,AK
SDQ,Sand Springs,OK
DHK,Sanders,AZ
SDI,Sanderson,FL
DSA,Sanderson,TX
SNV,Sandersville,GA
DIP,Sandia Park,NM
BMH,Sandoval,IL
NDP,Sandpoint,ID
ZDS,Sands Point,NY
SAX,Sandston,VA
ZNS,Sandstone,MN
SDW,Sandusky,MI
SKY,"Sandusky, Erie",OH
SWH,Sandwich,IL
SWC,Sandwich,MA
SJD,Sandy,OR
SJE,Sandy,UT
SY3,Sandy Creek,NY
YHO,Sandy Hook,CT
SO8,Sandy Hook,MS
AYL,Sandy Lake,PA
SYP,Sandy Point,ME
IW9,Sandy Ridge,NC
KSR,Sandy River,AK
S3R,Sandy Run,SC
YZR,Sandy Spring,MD
YSG,Sandy Springs,GA
AYP,Sandy Springs,SC
DV7,Sandy Valley,NV
SF6,Sanford,CA
SFB,Sanford,FL
SFM,Sanford,ME
FU7,Sanford,MI
SCF,Sanford,NC
S3F,Sanford,NY
SRK,Sanger,CA
SGJ,Sanger,TX
S9A,Sangerfield,NY
SBP,Sanibel,FL
SNA,Santa Ana,CA
XZB,Santa Ana Pueblo,NM
NNX,Santa Anna,TX
SBA,Santa Barbara,CA
SCZ,Santa Clara,CA
TCM,Santa Clara,NM
SKR,Santa Clara,UT
SAM,Santa Clarita,CA
SC6,Santa Claus,IN
SRU,Santa Cruz,CA
TQA,Santa Elena,TX
SAF,Santa Fe,NM
FEZ,Santa Fe,TX
UYR,Santa Fe Springs,CA
SMG,Santa Margarita,CA
SMX,Santa Maria,CA
SMO,Santa Monica,CA
SZP,Santa Paula,CA
STS,Santa Rosa,CA
AOA,Santa Rosa,NM
ZRS,Santa Rosa,TX
JQJ,Santa Rosa Beach,FL
RO2,Santa Rosa Island,CA
SXT,Santa Teresa,NM
SQA,Santa Ynez,CA
SY9,Santa Ysabel,CA
SXD,Santee,CA
SA6,Santee,SC
P8P,Santo,TX
APU,Sapulpa,OK
SFQ,Saraland,AL
SRN,Saranac,MI
SLK,Saranac Lake,NY
ZOR,Sarasota,FL
SRQ,Sarasota-Bradenton Apt,FL
XMQ,Saratoga,CA
SRB,Saratoga,MN
SAA,Saratoga,WY
SGA,Saratoga Springs,NY
S6T,Saratoga Springs,UT
XX5,Sarcoxie,MO
AII,Sardinia,NY
SSR,Sardis,MS
AEP,Sarepta,LA
WSF,Sarichef,AK
S4Y,Sarita,TX
SAO,Sarles,ND
SL4,Sartell,MN
SJ9,Sarver,PA
SAQ,Sasabe,AZ
SAH,Sasser,GA
S9T,Satanta,KS
LTB,Satellite Beach,FL
SY5,Saticoy,CA
ZOP,Satsop,WA
S2R,Saucier,MS
SUV,Saugerties,NY
SAU,Sauget,IL
UGU,Saugus,CA
UGX,Saugus,MA
SC2,Sauk Centre,MN
SC3,Sauk City,WI
SRA,Sauk Rapids,MN
SXL,Sauk Village,IL
VVV,Saukville,WI
SSM,Sault Sainte Marie,MI
ZUN,Saunderstown,RI
JMC,Sausalito,CA
SGE,Savage,MD
XLY,Savage,MN
VGE,Savage,MT
SNQ,Savanna,IL
SAV,Savannah,GA
SA8,Savannah,MO
XMX,Savannah,NY
SH8,Savannah,OH
TSA,Savannah,TN
VEJ,Saverton,MO
SVA,Savoonga,AK
SYG,Savoy,IL
OYT,Savoy,TX
XYZ,Sawmills,NC
SWR,Sawyer,MI
ZFF,Sawyer,OK
S5A,Saxapahaw,NC
XVL,Saxeville,WI
SB2,Saxonburg,PA
AX2,Saxton,PA
SYK,Saybrook,CT
SB4,Saybrook,OH
AYV,Saylesville,RI
YNY,Sayner,WI
SY2,Sayre,OK
AYJ,Sayre,PA
XNA,Sayreville,NJ
SYS,Sayville,NY
QJZ,Scales Mound,IL
ZVN,Scammon,KS
SCM,Scammon Bay,AK
SC9,Scanlon,MN
SCA,Scappoose,OR
SZX,Scarborough,ME
SCG,Scarsdale,NY
SFT,Schaefferstown,PA
GHK,Schaghticoke,NY
SCX,Schaller,IA
JMH,Schaumburg,IL
SCH,Schenectady,NY
NVU,Schenevus,NY
SCP,Schenley,PA
SVL,Schererville,IN
SRT,Schertz,TX
SID,Schiller Park,IL
HSW,Schleswig,IA
SK5,Schnecksville,PA
SKN,Schodack Landing,NY
SFW,Schofield,WI
SR8,Schoharie,NY
SZC,Scholls,OR
OLC,Schoolcraft,MI
S9C,Schriever,LA
SBW,Schulenburg,TX
SHJ,Schuyler,NE
SE6,Schuyler,VA
SV3,Schuylerville,NY
SKL,Schuylkill,PA
H7A,Schuylkill Haven,PA
SKU,Schuylkill Haven,PA
S77,Schwenksville,PA
HL9,Science Hill,KY
S44,Scio,OR
SCU,Scituate,MA
SCO,Scobey,MT
SCW,Scobeyville,NJ
XLQ,Scofield,UT
SPJ,Scotch Plains,NJ
SIA,Scotia,CA
SOA,Scotia,NY
SO2,Scotland,SD
SCD,Scotland Neck,NC
ZKO,Scott,LA
XOT,Scott,MS
SB3,Scott Air Force Base,IL
ZSN,Scott City,KS
SCQ,Scott City,MO
DZQ,Scott Depot,WV
S7M,Scott Mills,OR
SZD,Scottdale,GA
SZE,Scottdale,PA
XOS,Scotts,MI
SV4,Scotts Valley,CA
BFF,Scottsbluff,NE
SQB,Scottsboro,AL
SSZ,Scottsburg,IN
OZG,Scottsburg,VA
STZ,Scottsdale,AZ
SCV,Scottsville,KY
OTV,Scottsville,NY
SZF,Scottsville,TX
TTS,Scottsville,VA
SCN,Scottville,MI
RRA,Scranton,AR
S53,Scranton,IA
DCN,Scranton,ND
SCR,Scranton,PA
SCB,Scribner,NE
7OL,Sea Cliff,NY
GXI,Sea Girt,NJ
QSI,Sea Island,GA
SK8,Seabeck,WA
S7B,Seaboard,NC
EBK,Seabrook,NH
SBJ,Seabrook,NJ
EQQ,Seabrook,SC
SEO,Seabrook,TX
XLR,Seadrift,TX
SFE,Seaford,DE
QSF,Seaford,NY
SVI,Seagoville,TX
SGK,Seagraves,TX
EOV,Seagrove,NC
SYB,Seal Bay,AK
SLH,Seal Beach,CA
ZRK,Seal Rock,OR
AQE,Seale,AL
SLY,Sealy,TX
SRC,Searcy,AR
SL5,Searles,CA
S3S,Sears,MI
JUR,Searsburg,VT
SM4,Searsmont,ME
SRP,Searsport,ME
XLU,Seaside,CA
YSE,Seaside,OR
SH2,Seaside Heights,NJ
SEZ,Seatac,WA
SEA,Seattle,WA
YKQ,Sebago Lake,ME
SZG,Sebastian,FL
XNB,Sebastian,TX
SYD,Sebastopol,CA
XLO,Sebastopol,MS
SWB,Sebewaing,MI
YSB,Sebree,KY
SEF,Sebring,FL
SEB,Sebring,OH
SC4,Secane,PA
UYK,Secaucus,NJ
OZQ,Secor,IL
S4E,Section,AL
ZSY,Security,CO
S3D,Sedalia,CO
DMO,Sedalia,MO
SE4,Sedan,KS
SDX,Sedona,AZ
SW2,Sedro Woolley,WA
SWK,Seekonk,MA
SY4,Seeley,CA
EFF,Seffner,FL
SQU,Seguin,TX
SEC,Seiple,PA
EHW,Selah,WA
WLK,Selawik,AK
SEL,Selby,CA
YVD,Selbyville,DE
EXL,Selden,NY
SOV,Seldovia,AK
SEG,Selinsgrove,PA
SKI,Selkirk,NY
SEU,Sellersburg,IN
XVI,Sellersville,PA
SES,Selma,AL
SQZ,Selma,CA
XZY,Selma,IN
SQC,Selma,NC
OSM,Selma,OR
SQD,Selma,TX
SQE,Selmer,TN
EIY,Seminary,MS
SE5,Seminole,FL
SXO,Seminole,NC
ZMD,Seminole,OK
SOE,Seminole,TX
EME,Semmes,AL
NCZ,Semora,NC
XAH,Senath,MO
SEN,Senatobia,MS
XMI,Seneca,IL
EEC,Seneca,KS
SNE,Seneca,MO
UYP,Seneca,NY
ZYC,Seneca,PA
SQW,Seneca,SC
SFS,Seneca Falls,NY
XMJ,Senecaville,OH
SN2,Senoia,GA
SQF,Sepulveda,CA
SQ5,Sequatchie,TN
SQV,Sequim,WA
TSQ,Sequin,TX
KSS,Serena,IL
SGB,Sergeant Bluff,IA
KQ3,Sesser,IL
SV9,Seven Fields,PA
EVP,Seven Points,TX
Q6Z,Seven Springs,NC
KVV,Seven Valleys,PA
SEV,Severn,MD
SVN,Severn,NC
SVJ,Severn,VA
SNR,Severna Park,MD
SXR,Sevier,NC
SVU,Sevierville,TN
ZVL,Seville,OH
UOS,Sewanee,TN
SWD,Seward,AK
QSR,Seward,IL
NSR,Seward,NE
SWN,Sewaren,NJ
YSW,Sewell,NJ
S5T,Sewell's Point,VA
EWC,Sewickley,PA
SZK,Seymour,CT
EOU,Seymour,IA
SER,Seymour,IN
SEJ,Seymour,MO
EYU,Seymour,TN
SET,Seymour,TX
SYW,Seymour,WI
S5F,Shacklefords,VA
DGP,Shade Gap,PA
AD2,"Shadeland, Tippecanoe",IN
SZJ,Shady Dale,GA
DYG,Shady Grove,PA
IYP,Shady Point,OK
RYS,Shady Spring,WV
SHY,Shadyside,OH
SF7,Shafer,MN
MIT,Shafter,CA
SH3,"Shafter, Kern",CA
S2H,Shaftsbury,VT
SHX,Shageluk,AK
XSK,Shaker Heights,OH
SKE,Shakopee,MN
SKK,Shaktoolik,AK
SR4,Shalimar,FL
SLX,Shallotte,NC
S9H,Shallowater,TX
YSH,Shamokin,PA
SH4,Shamong,NJ
SR5,"Shamrock, Wheeler",TX
JHD,Shandon,CA
DOZ,Shandon,OH
NRI,Shangri-la,OK
AZK,Shannock,RI
SHO,Shannon,GA
SZN,Shannon,MS
SHM,Sharon,MA
SHQ,Sharon,PA
SN3,Sharon,VT
ISH,Sharon,WI
CXZ,Sharon Center,OH
SHL,Sharon Hill,PA
SHS,Sharon Springs,NY
XMA,Sharonville,OH
S22,Sharpes,FL
RPB,Sharpsburg,NC
S7G,Sharpsburg,PA
I9H,Sharpsville,IN
SJS,Sharpsville,PA
SL8,Shartlesville,PA
4SC,Shasta,CA
S9K,Shasta Lake,CA
SUK,Shattuck,OK
2SL,Shaver Lake,CA
ZFH,Shaw Air Force Base,SC
SWS,Shawano,WI
USM,Shawmut,ME
SHC,Shawnee,KS
SNL,Shawnee,OK
SM2,Shawnee Mission,KS
SBM,Sheboygan,WI
SBF,Sheboygan Falls,WI
YSD,Shedd,OR
SMU,Sheep Mountain,AK
SHF,Sheffield,AL
SED,Sheffield,IA
QSH,Sheffield,MA
HEI,Sheffield,OH
S5D,Sheffield,PA
SL9,Sheffield Lake,OH
HFG,Sheffield Village,OH
SB8,Shelburne,VT
HFS,Shelburne Falls,MA
ISY,Shelby,IA
INH,Shelby,IN
SDL,Shelby,MI
SBX,Shelby,MT
SEY,Shelby,NC
NE5,Shelby,NE
SBI,Shelby,OH
W7W,Shelby,WI
SN8,Shelby Township,MI
SBV,Shelbyville,IL
SYH,Shelbyville,IN
SVZ,Shelbyville,KY
QYV,Shelbyville,MI
SQG,Shelbyville,MO
SYI,Shelbyville,TN
IYE,Shelbyville,TX
SEI,Sheldon,IA
SQP,Sheldon,MO
XMB,Sheldon,TX
Z4X,Sheldon,WI
SXP,Sheldon Point,AK
SQK,Sheldon Springs,VT
VSV,Sheldonville,MA
EOB,Shell Knob,MO
HL8,Shell Lake,WI
SR2,Shell Rock,IA
SHZ,Shelley,ID
XMC,Shellman,GA
S8H,Shelocta,PA
XSI,Shelter Island,NY
HDH,Shelter Island Heights,NY
SQR,Shelton,CT
JLT,Shelton,NE
SHN,Shelton,WA
SYA,Shemya,AK
UYS,Shenandoah,GA
SDH,Shenandoah,IA
DOH,Shenandoah,TX
SZH,Shenandoah,VA
SJ8,Shenandoah Junction,WV
EFH,Shepherd,MI
HHD,Shepherd,MT
HPE,Shepherd,TX
SQN,Shepherdsville,KY
XSX,Sheppard,TX
ZSO,Sherborn,MA
SRR,Sherburne,NY
SIW,Sheridan,AR
SDV,Sheridan,CO
5SD,Sheridan,IL
SD9,Sheridan,IN
SJX,Sheridan,MI
SRD,Sheridan,NY
SJG,Sheridan,OR
SHR,Sheridan,WY
XMP,Sherman,CT
SZM,Sherman,MS
SHP,Sherman,TX
SJJ,Sherman Oaks,CA
PNX,Sherman-Denison,TX
SML,Shermans Dale,PA
SJK,Sherrard,IL
RRI,Sherrill,NY
S2F,Sherrills Ford,NC
YRW,Sherwood,AR
SHW,Sherwood,ND
SJU,Sherwood,OR
SR7,Sherwood,WI
SVB,Shickshinny,PA
IDK,Shidler,OK
ILH,Shiloh,IL
OYJ,Shiloh,NJ
VVO,Shiloh,OH
INR,Shiner,TX
XSH,Shingle Springs,CA
S3O,Shingletown,CA
SKF,Shinnston,VA
SBQ,Ship Bottom,NJ
IPX,Ship Island,MS
SSG,Shippensburg,PA
YNV,Shippenville,PA
ZHP,Shippingport,PA
S2P,Shipshewana,IN
SVF,Shiremanstown,PA
SJR,Shirley,MA
WSH,Shirley,NY
SB6,Shirleysburg,PA
SHH,Shishmaref,AK
IVE,Shively,KY
HCB,Shoal Cove,AK
YHZ,Shoals,IN
KVM,Shoemakersville,PA
XSA,Shokan,NY
RC5,Shoreacres,TX
XLZ,Shoreham,NY
SRH,Shoreham,VT
SRI,Shoreline,WA
SHB,Shoreview,MN
SW3,Shorewood,IL
SJV,Shorewood,OR
S9W,Shorewood,WI
XSY,Short Hills,NJ
EOH,Shorter,AL
TRV,Shorterville,AL
SS8,Shortsville,NY
OHZ,Shoshone,ID
GL5,Shoshone County,ID
SN4,Shoshoni,WY
SOW,Show Low,AZ
SIH,Showell,MD
SKO,Showhegan,ME
OHS,Shreve,OH
SHV,Shreveport,LA
SHU,Shrewsbury,MA
EZY,Shrewsbury,NJ
QSY,Shrewsbury,PA
QZY,Shrewsbury,WV
SHK,Shrub Oak,NY
SUB,Shubuta,MS
HJB,Shullsburg,WI
UWX,Shumway,IL
SHG,Shungnak,AK
HQK,Shuqualak,MS
PS4,Siberia,IN
ZSL,Sibley,IA
IYD,Sicily Island,LA
SV5,Sicklerville,NJ
SD3,Sidell,IL
S4N,Sidman,PA
S7I,Sidney,KY
IJY,Sidney,MI
SDY,Sidney,MT
SNY,Sidney,NE
SXY,Sidney,NY
SDN,Sidney,OH
IDM,Sidon,MS
IEB,Sierra Blanca,TX
SIM,Sierra Madre,CA
AZS,Sierra Vista,AZ
SI7,Sierra Vista,CA
FHU,Sierra Vista-Fort Huachuca Apt,AZ
SII,Signal Hill,CA
S3M,Signal Mountain,TN
QGU,Sigourney,IA
SU9,Sigurd,UT
SIK,Sikeston,MO
SIR,Siler City,NC
SLG,Siloam Springs,AR
XLP,Silsbee,TX
ZVA,Silva,MO
SIB,Silver Bay,MN
SEW,Silver Bow,MT
SZI,Silver City,NC
SVC,Silver City,NM
SXV,Silver Creek,GA
HQ6,Silver Creek,MS
ZII,Silver Creek,NY
VKY,Silver Grove,KY
ILK,Silver Lake,IN
IXL,Silver Lake,WI
IVP,Silver Peak,NV
JVP,Silver Plume,CO
SIS,Silver Spring,MD
SIE,Silver Springs,FL
SVR,Silver Springs,NY
ITK,Silver Star,MT
SI3,Silverado,CA
SIF,Silverdale,WA
SO5,Silverthorne,CO
IER,Silverton,CO
VET,Silverton,OH
XVN,Silverton,OR
ILJ,Silverton,TX
ILV,Silvis,IL
SIU,Simi Valley,CA
SM8,Simonton,TX
UKJ,Simpson,PA
SIJ,Simpsonville,KY
SRY,Simpsonville,SC
IMC,Sims,NC
SIO,Simsboro,LA
SZU,Simsbury,CT
SC7,Sinclair,WY
IGR,Singer,LA
SIN,Singer Island,FL
SKS,Sinking Spring,PA
2SI,Sinton,TX
SNT,Sioux Center,IA
SUX,Sioux City,IA
FSD,Sioux Falls,SD
XAF,Sioux Rapids,IA
IRE,Siren,WI
SS2,Sisseton,SD
ISV,Sissonville,WV
YER,Sisters,OR
IST,Sistersville,WV
SIT,Sitka,AK
SKJ,Sitkinak Island,AK
SI4,Six Mile,SC
SXM,Sixela,NM
KSX,Sixes,OR
SGY,Skagway,AK
KNE,Skaneateles,NY
KAF,Skaneateles Falls,NY
TKQ,Skiatook,OK
SQM,Skillman,NJ
SP3,Skippack,PA
SKP,Skippers,VA
SOK,Skokie,IL
SH5,Skowhegan,ME
KVQ,Skull Valley,AZ
KUE,Skull Valley,UT
SKW,Skwentna,AK
S5K,Skykomish,WA
UYZ,Skyland,NC
SVK,Slate Hill,NY
ZTD,Slatedale,PA
XSL,Slater,CO
AI9,Slater,IA
SVM,Slater,MO
SQX,Slater,SC
SLV,Slatersville,RI
RI8,Slaterville,RI
SVP,Slatington,PA
XME,Slaton,TX
UHT,Slaughter,LA
SY8,Slayton,MN
FLQ,Sledge,MS
SI2,Sledge Island,AK
SYE,Sleepy Eye,MN
SO3,Sleepy Hollow,NY
SH9,Sleepy Hollow Manor,NY
SLQ,Sleetmute,AK
UYN,Slidell,LA
IGE,Slinger,WI
SVT,Slippery Rock,PA
NN6,Sloan,NV
OTB,Sloatsburg,NY
UXM,Slocum,RI
SK4,Smackover,AR
RQA,Smarr,GA
SDB,Smartt,TN
YSV,Smelterville,ID
TTH,Smethport,PA
9SC,Smith Center,KS
SCJ,Smith Cove,AK
IXR,Smith River,CA
SM5,Smithfield,IL
SDE,Smithfield,KY
SMF,Smithfield,NC
UYV,Smithfield,OH
SF3,Smithfield,PA
SFZ,Smithfield,RI
FTU,Smithfield,UT
SMT,Smithfield,VA
ZSM,Smiths,NC
SDF,Smiths Creek,MI
SK6,Smiths Grove,KY
JHG,Smithsburg,MD
TQQ,Smithton,MO
ITN,Smithton,PA
STY,Smithtown,NY
SKH,Smithville,AR
SMI,Smithville,GA
XT8,Smithville,MS
YSM,Smithville,TN
S2V,"Smithville, Bastrop",TX
QSM,"Smithville, Ritchie",WV
IHV,"Smithville, Wayne",OH
QSQ,Smock,PA
KTW,Smoketown,PA
YSK,Smokey Point,WA
SDK,Smyrna,DE
SMY,Smyrna,GA
S7Y,Smyrna,NC
NYY,Smyrna,NY
MQY,Smyrna,TN
SDD,Snead,AL
QSD,Sneads,FL
SKD,Sneads Ferry,NC
SQY,Sneedville,TN
SEE,Snellville,GA
SNI,Snohomish,WA
NQA,Snoqualmie,WA
A3Q,Snoqualmie Pass,WA
NSW,Snow Hill,MD
XSW,Snow Hill,NC
YWV,Snow Shoe,PA
4SN,Snowbird,UT
SFL,Snowflake,AZ
SM6,Snowmass,CO
SWM,Snowmass Village,CO
SN5,Snowshoe,WV
SSN,Snyder,NE
NYR,Snyder,NY
NYD,Snyder,OK
SNK,Snyder,TX
SE3,Soap Lake,WA
OCR,Social Circle,GA
SXS,Society Hill,SC
ONM,Socorro,NM
XSR,Socorro,TX
KQP,Soda Springs,CA
YSS,Soda Springs,ID
XML,Soddy-Daisy,TN
SOB,Sodus,MI
UYO,Sodus,NY
SOD,Sodus Point,NY
SZB,Solana Beach,CA
JDG,Soldiers Grove,WI
SXQ,Soldotna,AK
ZOL,Soledad,CA
SOL,Solomon,AK
SZO,Solomon,KS
OMU,Solomons,MD
SOO,Solon,OH
OLG,Solvang,CA
OVA,Solvay,NY
L4W,Solway,MN
SMV,Somerdale,NJ
TSF,Somers,CT
OJS,Somers,NY
S5P,Somers Point,NJ
6ST,Somerset,CA
OMT,Somerset,CO
SME,Somerset,KY
SS3,Somerset,MA
SOJ,Somerset,NJ
SZR,Somerset,PA
SOZ,Somerset,TX
OMP,Somerset,WI
OFV,Somersville,CT
SSX,Somersworth,NH
SN7,Somerton,AZ
ILX,Somerville,AL
UZB,Somerville,MA
SOM,Somerville,NJ
OMV,Somerville,OH
QSV,Somerville,TN
SSJ,Somis,CA
SM7,Somonauk,IL
QNI,Sonoita,AZ
SOY,Sonoma,CA
SOR,Sonora,CA
KTY,Sonora,KY
SAZ,Sophia,NC
S9O,Sophia,WV
SQQ,Soquel,CA
OET,Sorrento,CA
RRN,Sorrento,FL
S9R,Sorrento,LA
SOT,Souderton,PA
A9B,South Abington,PA
S6A,South Albany,NY
ZZM,South Amboy,NJ
JSB,South Attleboro,MA
S9B,South Baltimore,MD
SB5,South Barre,MA
UHB,South Barrington,IL
SOF,South Bay,FL
BS6,South Beach,OR
SBL,South Beloit,IL
SBN,South Bend,IN
S3B,South Bend,LA
ACJ,South Bend,WA
HH4,South Bethlehem,NY
TBM,South Boardman,MI
SBC,South Boston,MA
SOG,South Boston,VA
XLN,South Brunswick,NJ
QSB,South Burlington,VT
CQ2,South Canaan,PA
OUL,South Charleston,OH
SCT,South Charleston,WV
OUS,South Chicago Heights,IL
ODT,South Dartmouth,MA
SOI,South Dayton,NY
DDF,South Deerfield,MA
UHS,South Dennis,MA
QSN,South Easton,MA
SDM,South El Monte,CA
SE2,South Elgin,IL
QPZ,South Fallsburg,NY
SF4,South Fork,PA
SGC,South Gate,CA
OUG,South Gate,FL
YSY,South Glastonbury,CT
JGF,South Glens Falls,NY
SOQ,South Grafton,MA
HKS,South Hackensack/New Jersey,NJ
SYM,South Hadley,MA
ZYX,South Hamilton,MA
ZJX,South Hampton,NH
SOH,South Haven,MI
H77,South Haven,MN
UYT,South Haven,MS
UHA,South Heart,ND
SDO,South Hill,VA
SUI,South Holland,IL
HQU,South Houston,TX
HHS,South Hutchinson,KS
SDR,South Johnson City,TN
XSJ,South Jordan,UT
SK2,South Kearny,NJ
SK7,South Kent,CT
S7K,South Kingstown,RI
TVL,South Lake Tahoe,CA
SDT,South Lee,MA
TDY,South Londonderry,VT
S6L,South Lyon,MI
XMF,South Miami,FL
MR8,South Milford,IN
AA9,South Mills,NC
MK6,South Milwaukee,WI
WSN,South Naknek,AK
SON,South Norwalk,CT
2OG,South Ogden,UT
THX,South Orange,NJ
OZN,South Ozone Park,NY
PXD,South Padre Island,TX
SSA,South Paris,ME
SSD,South Pasadena,CA
SSQ,South Pierce,FL
SWU,South Pittsburg,TN
SFD,South Plainfield,NJ
SPH,South Point,OH
SOX,South Portland,ME
S3P,South Prairie,WA
SSP,South Range,MI
SST,South River,MO
SSE,South River,NJ
SR3,South Rockwood,MI
RXS,South Roxana,IL
YLN,South Royalton,VT
SPT,South Saint Paul,MN
2FG,South Salem,NY
TDQ,South Salem,NY
S8K,South Salt Lake,UT
SYF,South San Francisco,CA
SSH,South Shore,KY
SSO,South Sioux City,NE
S8S,South Solon,OH
S2S,South Sumter,SC
UT3,South Tucson,AZ
YSU,South Union,KY
SV8,South Vienna,OH
OUW,South Wales,NY
QSW,South Walpole,MA
OHJ,South Wayne,WI
WWB,South Webster,OH
SW4,South West City,MO
NZW,South Weymouth,MA
QHW,South Whitley,IN
IOH,South Willamsport,PA
UWH,South Windham,CT
SWX,South Windham,ME
XMM,South Windsor,CT
XZR,South Windsor,NY
OUY,South Yarmouth,MA
ZFJ,Southampton,NJ
SSK,Southampton,NY
SJL,Southampton,PA
SSF,Southard,OK
SVQ,Southaven,MS
SZV,Southborough,MA
THD,Southbridge,MA
SBU,Southbury,CT
SOP,Southern Pines,NC
SFX,Southfield,MA
SFJ,Southfield,MI
TFS,Southfields,NY
OUH,Southgate,KY
SFA,Southgate,MI
HH7,Southhaven,MS
SNG,Southington,CT
ZLE,Southlake,TX
OUX,Southold,NY
UTP,Southport,CT
SP4,Southport,IN
XMK,Southport,NC
UIK,Southside,AL
XMR,Southwark,PA
SW8,Southwest Pass,
9SW,Southwest Ranches,FL
SZW,Southwick,MA
SWY,Spanaway,WA
ISG,Spangle,WA
SFU,Spanish Fork,UT
IFO,Spanish Fort,AL
SPM,Sparks,GA
SRM,Sparks,MD
KP3,Sparks,NE
SPK,Sparks,NV
FKG,Sparks Glencoe,MD
SVW,Sparrevohn,AK
PWU,Sparrow Bush,NY
PPO,Sparrows Point,MD
AA5,Sparta,GA
SAR,Sparta,IL
SQH,Sparta,MI
ZSR,Sparta,NC
SZA,Sparta,NJ
SPX,Sparta,TN
CMY,Sparta,WI
SPA,Spartanburg,SC
SPB,Spartansburg,PA
SPF,Spearfish,SD
OPM,Spearman,TX
KRI,Spearville,KS
QSP,Speed,IN
S8W,Speedway,IN
7BA,Speedwell,TN
SNX,Spenard,AK
SPW,Spencer,IA
RWQ,Spencer,IN
SPR,Spencer,MA
ECR,Spencer,NC
SPC,Spencer,NY
SPP,Spencer,OH
QXC,Spencer,TN
SC8,Spencer,VA
SNZ,Spencer,WI
WVP,Spencer,WV
SP6,Spencerport,NY
S9P,Spencerville,IN
ECE,Spencerville,OH
EHY,Sperry,OK
2SP,Sperryville,VA
ICE,Spiceland,IN
8SP,Spicer,MN
SKV,Spicewood,TX
SK9,Spickard,MO
LX8,Spillville,IA
SEQ,Spindale,NC
RTL,Spirit Lake,IA
PL8,Spirit Lake,ID
SUS,Spirit of Saint Louis Apt/Saint Louis,MO
SZ3,Spiritwood,ND
SD8,Splendora,TX
PFZ,Spofford,NH
GEG,Spokane,WA
PKV,Spokane Valley,WA
SPO,Spooner,WI
SAW,Spotswood,NJ
XXO,Spotsylvania,VA
SP9,Spraggs,PA
ZZQ,Sprague,WA
ABS,Spring,TX
NGA,Spring Arbor,MI
SB7,Spring Branch,TX
UYL,Spring City,PA
SGD,Spring City,TN
IQI,Spring City,UT
IGC,Spring Creek,NV
QSG,Spring Green,WI
SG3,Spring Grove,IL
PVM,Spring Grove,MN
ZSG,Spring Grove,PA
S3G,Spring Grove,VA
SHI,Spring Hill,FL
RGI,Spring Hill,KS
IR3,Spring Hill,TN
SRO,Spring Hope,NC
SFH,Spring House,PA
ZPL,Spring Lake,MI
SL3,Spring Lake,NC
SX7,Spring Lake,NJ
RLH,Spring Lake Park,MN
SOS,Spring Park,MN
SPN,Spring Valley,IL
JVJ,Spring Valley,MN
GTX,Spring Valley,TX
VYW,Spring Valley,WI
SPV,"Spring Valley, Rockland",NY
PGY,"Spring Valley, San Diego",CA
SQO,Springboro,OH
SPZ,Springdale,AR
SRL,Springdale,OH
SPD,Springdale,PA
AZV,Springerville,AZ
SPI,Springfield,IL
RNF,Springfield,KY
SFY,Springfield,MA
SFK,Springfield,MD
IID,Springfield,ME
SNF,Springfield,MN
SGF,Springfield,MO
S8P,Springfield,NE
IED,Springfield,NH
SFI,Springfield,NJ
SGH,Springfield,OH
SPY,Springfield,OR
NGF,Springfield,PA
IEZ,Springfield,SC
IGI,Springfield,SD
SRG,Springfield,TN
SPG,Springfield,VA
VSF,Springfield,VT
SFG,Springfield Gardens,NY
VSJ,"Springfield, Calhoun",MI
SIQ,Springhill,LA
RGK,Springhills,OH
SGP,Springlake,TX
SP7,"Springport, Jackson",MI
SP8,Springtown,TX
SG9,Springvale,ME
SW9,Springview,NE
SPL,Springville,AL
SG8,Springville,CA
SG5,Springville,IA
IGL,Springville,NY
XMN,Springville,TN
SNU,Springville,UT
XPG,"Springville, Suffolk",NY
YSP,Sproul,PA
UHD,Spruce Head,ME
SPU,Spruce Pine,NC
SU5,Spur,TX
UEC,Spurger,TX
SQT,Squaw Valley,CA
S2M,St. Maries,ID
GB8,Staatsburg,NY
KSY,Stacy,MN
TVX,Stacyville,IA
JCU,Stafford,CT
VSZ,Stafford,KS
XTF,Stafford,NY
STD,Stafford,TX
STB,Stafford,VA
SFC,Stafford Springs,CT
V3R,Stain George,VT
SZY,Staley,NC
TAI,Stallings,NC
XLX,Stamford,CT
SDJ,Stamford,NY
STF,Stamford,TX
9SG,Stamping Ground,KY
STM,Stamps,AR
TNB,Stanberry,MO
TDH,Standish,ME
SH6,Standish,MI
TFD,Stanfield,AZ
SF5,Stanfield,NC
SF8,Stanfield,OR
